cyclecount,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24,ch25,ch26,ch27,ch28,ch29,ch30,ch31,ch32,ch33,ch34,ch35,ch36,ch37,ch38,ch39,ch40,ch41,ch42,ch43,ch44,ch45,ch46,ch47,ch48,ch49,ch50,ch51,ch52,ch53
1672,79.69296,71.90499,21.64706,57.63142,0.10192,162.63142,12.80488,267.63142,6.70287,80.97566,72.10368,21.64706,58.06647,0.07601,163.06647,19.02439,268.06647,7.2838,81.20752,72.18813,21.64706,59.03323,0.07601,164.03323,21.95122,269.03323,4.45703,36.40485,51.30678,30.58824,92.94052,3.20108,197.94052,6.21951,302.94052,16.17713,31.45904,47.03072,33.88235,92.94052,3.87879,197.94052,7.68293,302.94052,10.29967,66.21851,69.45199,21.64706,92.94052,0.61292,197.94052,8.44605,302.94052,8.60501
1673,79.69296,71.90499,21.64706,57.63142,0.10192,162.63142,12.80488,267.63142,6.70287,80.97566,72.10368,21.64706,58.06647,0.07601,163.06647,19.02439,268.06647,7.2838,81.20752,72.18813,21.64706,59.03323,0.07601,164.03323,21.95122,269.03323,4.45703,36.23951,51.82236,30.58824,92.99611,3.181,197.99611,6.21951,302.99611,17.22358,31.9972,47.13412,32.94118,92.99611,3.83388,197.99611,7.68293,302.99611,14.05944,66.56596,69.68545,21.64706,92.99611,0.59232,197.99611,8.41463,302.99611,13.45679
1674,79.69296,71.90499,21.64706,57.63142,0.10192,162.63142,12.80488,267.63142,6.70287,80.97566,72.10368,21.64706,58.06647,0.07601,163.06647,19.02439,268.06647,7.2838,81.20752,72.18813,21.64706,59.03323,0.07601,164.03323,21.95122,269.03323,4.45703,36.06888,52.44653,30.58824,93.0517,3.15717,198.0517,6.21951,303.0517,13.95071,32.44798,47.46256,32.94118,93.0517,3.78059,198.0517,6.19918,303.0517,16.08839,67.06101,69.88734,21.64706,93.0517,0.55938,198.0517,8.41463,303.0517,19.39051
1675,79.69296,71.90499,21.64706,57.63142,0.10192,162.63142,12.80488,267.63142,6.70287,80.97566,72.10368,21.64706,58.06647,0.07601,163.06647,19.02439,268.06647,7.2838,81.20752,72.18813,21.64706,59.03323,0.07601,164.03323,21.95122,269.03323,4.45703,35.95534,53.08204,30.58824,93.10728,3.1324,198.10728,6.21951,303.10728,11.68621,32.72541,47.79056,32.47059,93.10728,3.73765,198.10728,6.21951,303.10728,12.53888,67.70206,70.17931,21.64706,93.10728,0.51512,198.10728,8.79916,303.10728,16.96671
1676,79.69296,71.90499,21.64706,57.63142,0.10192,162.63142,12.80488,267.63142,6.70287,80.97566,72.10368,21.64706,58.06647,0.07601,163.06647,19.02439,268.06647,7.2838,81.20752,72.18813,21.64706,59.03323,0.07601,164.03323,21.95122,269.03323,4.45703,35.9254,53.49079,30.58824,93.16287,3.11892,198.16287,6.21951,303.16287,12.85114,32.98157,48.13286,32.47059,93.16287,3.69918,198.16287,6.30269,303.16287,24.52673,68.39335,70.59053,21.64706,93.16287,0.4713,198.16287,9.14634,303.16287,12.13425
1677,79.69296,71.90499,21.64706,57.63142,0.10192,162.63142,12.80488,267.63142,6.70287,80.97566,72.10368,21.64706,58.06647,0.07601,163.06647,19.02439,268.06647,7.2838,81.20752,72.18813,21.64706,59.03323,0.07601,164.03323,21.95122,269.03323,4.45703,36.09156,53.83069,30.58824,93.21845,3.10539,198.21845,6.21951,303.21845,16.389,33.21478,48.50379,32.47059,93.21845,3.65278,198.21845,6.58537,303.21845,18.09696,69.0972,70.98983,21.64706,93.21845,0.43683,198.21845,9.14634,303.21845,8.10355
1678,79.69296,71.90499,21.64706,57.63142,0.10192,162.63142,12.80488,267.63142,6.70287,80.97566,72.10368,21.64706,58.06647,0.07601,163.06647,19.02439,268.06647,7.2838,81.20752,72.18813,21.64706,59.03323,0.07601,164.03323,21.95122,269.03323,4.45703,36.38616,54.20547,30.58824,93.27404,3.08749,198.27404,6.21951,303.27404,22.97417,33.30729,48.97715,32.47059,93.27404,3.61306,198.27404,6.95122,303.27404,18.59416,69.78269,71.3257,21.64706,93.27404,0.40894,198.27404,9.14634,303.27404,10.79292
1679,79.69296,71.90499,21.64706,57.63142,0.10192,162.63142,12.80488,267.63142,6.70287,80.97566,72.10368,21.64706,58.06647,0.07601,163.06647,19.02439,268.06647,7.2838,81.20752,72.18813,21.64706,59.03323,0.07601,164.03323,21.95122,269.03323,4.45703,36.81609,54.70659,30.11765,93.32963,3.05868,198.32963,6.21951,303.32963,18.60863,33.55958,49.55635,31.52941,93.32963,3.5647,198.32963,6.95122,303.32963,19.88873,70.44145,71.54532,21.64706,93.32963,0.37951,198.32963,9.14634,303.32963,16.28167
1680,79.69296,71.90499,21.64706,57.63142,0.10192,162.63142,12.80488,267.63142,6.70287,80.97566,72.10368,21.64706,58.06647,0.07601,163.06647,19.02439,268.06647,7.2838,81.20752,72.18813,21.64706,59.03323,0.07601,164.03323,21.95122,269.03323,4.45703,37.22883,55.17602,30.11765,93.38521,3.02128,198.38521,6.33852,303.38521,11.68621,34.04385,49.52452,31.52941,93.38521,3.53361,198.38521,5.85366,303.38521,12.95624,71.14183,71.41718,21.64706,93.38521,0.34641,198.38521,9.14634,303.38521,18.49562
1681,79.69296,71.90499,21.64706,57.63142,0.10192,162.63142,12.80488,267.63142,6.70287,80.97566,72.10368,21.64706,58.06647,0.07601,163.06647,19.02439,268.06647,7.2838,81.20752,72.18813,21.64706,59.03323,0.07601,164.03323,21.95122,269.03323,4.45703,37.66114,55.61414,29.17647,93.4408,2.97573,198.4408,6.58537,303.4408,12.11236,34.33899,49.14184,31.52941,93.4408,3.50448,198.4408,6.21951,303.4408,19.76468,71.7906,71.39916,21.64706,93.4408,0.30722,198.4408,8.98345,303.4408,9.66268
1682,79.69296,71.90499,21.64706,57.63142,0.10192,162.63142,12.80488,267.63142,6.70287,80.97566,72.10368,21.64706,58.06647,0.07601,163.06647,19.02439,268.06647,7.2838,81.20752,72.18813,21.64706,59.03323,0.07601,164.03323,21.95122,269.03323,4.45703,38.26762,55.77601,29.17647,93.49639,2.93482,198.49639,6.58537,303.49639,13.84191,34.65452,48.43652,31.52941,93.49639,3.47857,198.49639,6.21951,303.49639,16.21832,72.44048,71.59927,21.64706,93.49639,0.26224,198.49639,8.78049,303.49639,9.8841
1683,79.69296,71.90499,21.64706,57.63142,0.10192,162.63142,12.80488,267.63142,6.70287,80.97566,72.10368,21.64706,58.06647,0.07601,163.06647,19.02439,268.06647,7.2838,81.20752,72.18813,21.64706,59.03323,0.07601,164.03323,21.95122,269.03323,4.45703,38.79721,55.87555,28.70588,93.55197,2.88847,198.55197,6.58537,303.55197,15.59868,34.88104,47.76973,31.52941,93.55197,3.44898,198.55197,6.37529,303.55197,9.79022,73.12017,71.78737,21.64706,93.55197,0.21322,198.55197,8.78049,303.55197,10.59047
1684,79.69296,71.90499,21.64706,57.63142,0.10192,162.63142,12.80488,267.63142,6.70287,80.97566,72.10368,21.64706,58.06647,0.07601,163.06647,19.02439,268.06647,7.2838,81.20752,72.18813,21.64706,59.03323,0.07601,164.03323,21.95122,269.03323,4.45703,39.07355,55.82633,28.70588,93.60756,2.86183,198.60756,6.58537,303.60756,18.08297,35.07157,47.03109,31.52941,93.60756,3.42653,198.60756,6.58537,303.60756,8.95473,73.77449,71.76917,21.64706,93.60756,0.17601,198.60756,8.78049,303.60756,10.12892
1685,79.69296,71.90499,21.64706,57.63142,0.10192,162.63142,12.80488,267.63142,6.70287,80.97566,72.10368,21.64706,58.06647,0.07601,163.06647,19.02439,268.06647,7.2838,81.20752,72.18813,21.64706,59.03323,0.07601,164.03323,21.95122,269.03323,4.45703,39.52707,55.80256,28.70588,93.66315,2.821,198.66315,6.58537,303.66315,18.69404,35.30233,46.39567,31.52941,93.66315,3.39544,198.66315,6.58537,303.66315,8.64273,74.43922,71.75744,21.64706,93.66315,0.14423,198.66315,9.16468,303.66315,10.91276
1686,79.69296,71.90499,21.64706,57.63142,0.10192,162.63142,12.80488,267.63142,6.70287,80.97566,72.10368,21.64706,58.06647,0.07601,163.06647,19.02439,268.06647,7.2838,81.20752,72.18813,21.64706,59.03323,0.07601,164.03323,21.95122,269.03323,4.45703,40.00605,55.84987,28.70588,93.71873,2.77535,198.71873,6.58537,303.71873,19.36705,35.79137,46.31922,31.05882,93.71873,3.37299,198.71873,6.66773,303.71873,12.91756,75.11535,71.80668,21.64706,93.71873,0.11181,198.71873,9.5122,303.71873,11.68621
1687,79.69296,71.90499,21.64706,57.63142,0.10192,162.63142,12.80488,267.63142,6.70287,80.97566,72.10368,21.64706,58.06647,0.07601,163.06647,19.02439,268.06647,7.2838,81.20752,72.18813,21.64706,59.03323,0.07601,164.03323,21.95122,269.03323,4.45703,40.39727,56.05844,28.70588,93.77432,2.72901,198.77432,6.58537,303.77432,22.24289,35.9659,46.80568,31.05882,93.77432,3.3419,198.77432,6.95122,303.77432,17.79528,75.78675,71.87156,21.64706,93.77432,0.07894,198.77432,9.57255,303.77432,11.68621
1688,79.69296,71.90499,21.64706,57.63142,0.10192,162.63142,12.80488,267.63142,6.70287,80.97566,72.10368,21.64706,58.06647,0.07601,163.06647,19.02439,268.06647,7.2838,81.20752,72.18813,21.64706,59.03323,0.07601,164.03323,21.95122,269.03323,4.45703,40.87105,56.20339,28.23529,93.82991,2.67375,198.82991,6.58537,303.82991,26.6145,35.99103,47.4072,31.05882,93.82991,3.31082,198.82991,7.68293,303.82991,19.96171,76.51363,72.0345,21.64706,93.82991,0.04863,198.82991,9.87805,303.82991,11.54302
1689,79.69296,71.90499,21.64706,57.63142,0.10192,162.63142,12.80488,267.63142,6.70287,80.97566,72.10368,21.64706,58.06647,0.07601,163.06647,19.02439,268.06647,7.2838,81.20752,72.18813,21.64706,59.03323,0.07601,164.03323,21.95122,269.03323,4.45703,41.32764,56.46705,28.23529,93.88549,2.61473,198.88549,6.58537,303.88549,18.68095,36.2564,47.94308,31.05882,93.88549,3.27131,198.88549,8.04878,303.88549,13.50183,77.17362,71.91834,21.64706,93.88549,0.03279,198.88549,9.87805,303.88549,10.1359
1690,79.69296,71.90499,21.64706,57.63142,0.10192,162.63142,12.80488,267.63142,6.70287,80.97566,72.10368,21.64706,58.06647,0.07601,163.06647,19.02439,268.06647,7.2838,81.20752,72.18813,21.64706,59.03323,0.07601,164.03323,21.95122,269.03323,4.45703,41.57033,56.83139,27.29412,93.94108,2.56838,198.94108,6.58537,303.94108,16.43612,36.67876,48.65922,30.58824,93.94108,3.22598,198.94108,8.04878,303.94108,13.23125,77.76902,71.84507,21.64706,93.94108,0.02484,198.94108,9.87805,303.94108,11.5594
1691,79.69296,71.90499,21.64706,57.63142,0.10192,162.63142,12.80488,267.63142,6.70287,80.97566,72.10368,21.64706,58.06647,0.07601,163.06647,19.02439,268.06647,7.2838,81.20752,72.18813,21.64706,59.03323,0.07601,164.03323,21.95122,269.03323,4.45703,41.89541,57.18104,27.29412,93.99666,2.51624,198.99666,6.58537,303.99666,16.90969,36.95953,49.46165,30.58824,93.99666,3.18301,198.99666,8.41463,303.99666,6.1253,78.727,72.05975,21.64706,93.99666,0.0096,198.99666,9.87805,303.99666,10.35337
1692,79.69296,71.90499,21.64706,57.63142,0.10192,162.63142,12.80488,267.63142,6.70287,80.97566,72.10368,21.64706,58.06647,0.07601,163.06647,19.02439,268.06647,7.2838,81.20752,72.18813,21.64706,59.03323,0.07601,164.03323,21.95122,269.03323,4.45703,42.25566,57.52442,27.29412,94.05225,2.46162,199.05225,6.58537,304.05225,18.62349,36.87608,50.23853,30.11765,94.05225,3.15192,199.05225,8.04878,304.05225,7.51013,79.37261,72.04133,21.64706,94.05225,0.00692,199.05225,9.87805,304.05225,8.2191
1693,79.69296,71.90499,21.64706,57.63142,0.10192,162.63142,12.80488,267.63142,6.70287,80.97566,72.10368,21.64706,58.06647,0.07601,163.06647,19.02439,268.06647,7.2838,81.20752,72.18813,21.64706,59.03323,0.07601,164.03323,21.95122,269.03323,4.45703,42.40103,57.5293,27.29412,94.10784,2.44425,199.10784,6.58537,304.10784,18.69404,36.64818,50.93904,30.11765,94.10784,3.12947,199.10784,7.68293,304.10784,14.55424,79.94473,72.00562,21.64706,94.10784,0.00765,199.10784,9.87805,304.10784,11.68621
1694,79.69296,71.90499,21.64706,57.63142,0.10192,162.63142,12.80488,267.63142,6.70287,80.97566,72.10368,21.64706,58.06647,0.07601,163.06647,19.02439,268.06647,7.2838,81.20752,72.18813,21.64706,59.03323,0.07601,164.03323,21.95122,269.03323,4.45703,42.70346,57.83553,26.82353,94.16342,2.39262,199.16342,6.58537,304.16342,23.00579,36.48506,51.66561,30.58824,94.16342,3.10722,199.16342,7.31707,304.16342,8.66658,80.49933,72.19863,21.64706,94.16342,0.01556,199.16342,9.88488,304.16342,11.69415
1695,79.69296,71.90499,21.64706,57.63142,0.10192,162.63142,12.80488,267.63142,6.70287,80.97566,72.10368,21.64706,58.06647,0.07601,163.06647,19.02439,268.06647,7.2838,81.20752,72.18813,21.64706,59.03323,0.07601,164.03323,21.95122,269.03323,4.45703,43.07425,58.15273,26.82353,94.21901,2.33627,199.21901,6.58537,304.21901,27.25916,36.28329,52.25988,30.58824,94.21901,3.09859,199.21901,7.31707,304.21901,11.9971,80.76725,72.43882,21.64706,94.21901,0.01556,199.21901,11.23116,304.21901,13.40118
1696,79.69296,71.90499,21.64706,57.63142,0.10192,162.63142,12.80488,267.63142,6.70287,80.97566,72.10368,21.64706,58.06647,0.07601,163.06647,19.02439,268.06647,7.2838,81.20752,72.18813,21.64706,59.03323,0.07601,164.03323,21.95122,269.03323,4.45703,43.45776,58.44383,26.82353,94.2746,2.28312,199.2746,6.58537,304.2746,25.07961,36.15635,52.97938,30.58824,94.2746,3.08131,199.2746,6.95122,304.2746,17.01422,80.82317,72.4102,21.64706,94.2746,0.01639,199.2746,11.34146,304.2746,15.26454
1697,79.69296,71.90499,21.64706,57.63142,0.10192,162.63142,12.80488,267.63142,6.70287,80.97566,72.10368,21.64706,58.06647,0.07601,163.06647,19.02439,268.06647,7.2838,81.20752,72.18813,21.64706,59.03323,0.07601,164.03323,21.95122,269.03323,4.45703,43.65035,58.83572,26.35294,94.33018,2.23678,199.33018,6.58537,304.33018,18.8853,36.33666,53.71018,30.58824,94.33018,3.05694,199.33018,6.95122,304.33018,8.90912,80.86017,72.35758,21.64706,94.33018,0.01729,199.33018,11.34146,304.33018,17.48247
1698,79.69296,71.90499,21.64706,57.63142,0.10192,162.63142,12.80488,267.63142,6.70287,80.97566,72.10368,21.64706,58.06647,0.07601,163.06647,19.02439,268.06647,7.2838,81.20752,72.18813,21.64706,59.03323,0.07601,164.03323,21.95122,269.03323,4.45703,44.14834,59.09838,26.35294,94.38577,2.17389,199.38577,6.58537,304.38577,21.88809,36.57973,54.1441,30.11765,94.38577,3.03449,199.38577,6.95122,304.38577,8.88453,80.89717,72.30497,21.64706,94.38577,0.01819,199.38577,11.34146,304.38577,20.19114
1699,79.69296,71.90499,21.64706,57.63142,0.10192,162.63142,12.80488,267.63142,6.70287,80.97566,72.10368,21.64706,58.06647,0.07601,163.06647,19.02439,268.06647,7.2838,81.20752,72.18813,21.64706,59.03323,0.07601,164.03323,21.95122,269.03323,4.45703,44.54682,59.508,25.88235,94.44136,2.10338,199.44136,6.58537,304.44136,19.33788,37.03377,54.76676,30.11765,94.44136,2.99476,199.44136,6.95122,304.44136,17.35447,80.93417,72.25235,21.64706,94.44136,0.01909,199.44136,11.34146,304.44136,23.5737
1700,79.69296,71.90499,21.64706,57.63142,0.10192,162.63142,12.80488,267.63142,6.70287,80.97566,72.10368,21.64706,58.06647,0.07601,163.06647,19.02439,268.06647,7.2838,81.20752,72.18813,21.64706,59.03323,0.07601,164.03323,21.95122,269.03323,4.45703,44.77376,59.87167,25.88235,94.49694,2.05473,199.49694,6.58537,304.49694,12.80977,37.44329,55.32345,30.11765,94.49694,2.94103,199.49694,6.95122,304.49694,11.58063,80.97117,72.19974,21.64706,94.49694,0.02,199.49694,11.34146,304.49694,27.91734
1701,79.69296,71.90499,21.64706,57.63142,0.10192,162.63142,12.80488,267.63142,6.70287,80.97566,72.10368,21.64706,58.06647,0.07601,163.06647,19.02439,268.06647,7.2838,81.20752,72.18813,21.64706,59.03323,0.07601,164.03323,21.95122,269.03323,4.45703,44.96726,59.96462,25.88235,94.55253,2.03334,199.55253,6.58537,304.55253,16.88189,37.99093,55.61705,29.17647,94.55253,2.88941,199.55253,7.31707,304.55253,11.88219,81.00817,72.14712,21.64706,94.55253,0.0209,199.55253,11.34146,304.55253,30.0
1702,79.69296,71.90499,21.64706,57.63142,0.10192,162.63142,12.80488,267.63142,6.70287,80.97566,72.10368,21.64706,58.06647,0.07601,163.06647,19.02439,268.06647,7.2838,81.20752,72.18813,21.64706,59.03323,0.07601,164.03323,21.95122,269.03323,4.45703,45.16075,60.05756,25.88235,94.60812,2.01195,199.60812,6.58537,304.60812,23.06114,38.49794,55.83606,29.17647,94.60812,2.84105,199.60812,6.65065,304.60812,12.21016,81.04517,72.09451,21.64706,94.60812,0.0218,199.60812,11.34146,304.60812,30.0
1703,79.69296,71.90499,21.64706,57.63142,0.10192,162.63142,12.80488,267.63142,6.70287,80.97566,72.10368,21.64706,58.06647,0.07601,163.06647,19.02439,268.06647,7.2838,81.20752,72.18813,21.64706,59.03323,0.07601,164.03323,21.95122,269.03323,4.45703,45.45151,60.23635,25.88235,94.6637,1.97673,199.6637,5.52234,304.6637,27.25916,39.01207,55.91547,28.70588,94.6637,2.79269,199.6637,6.58537,304.6637,13.72074,81.08217,72.04189,21.64706,94.6637,0.0227,199.6637,11.34146,304.6637,30.0
1704,79.69296,71.90499,21.64706,57.63142,0.10192,162.63142,12.80488,267.63142,6.70287,80.97566,72.10368,21.64706,58.06647,0.07601,163.06647,19.02439,268.06647,7.2838,81.20752,72.18813,21.64706,59.03323,0.07601,164.03323,21.95122,269.03323,4.45703,45.78883,60.54892,24.94118,94.71929,1.93037,199.71929,4.39024,304.71929,25.87485,39.53886,55.88843,28.70588,94.71929,2.72688,199.71929,6.58537,304.71929,16.6266,81.11917,71.98928,21.64706,94.71929,0.02361,199.71929,11.34146,304.71929,30.0
1705,79.69296,71.90499,21.64706,57.63142,0.10192,162.63142,12.80488,267.63142,6.70287,80.97566,72.10368,21.64706,58.06647,0.07601,163.06647,19.02439,268.06647,7.2838,81.20752,72.18813,21.64706,59.03323,0.07601,164.03323,21.95122,269.03323,4.45703,46.07394,60.93364,24.94118,94.77487,1.88568,199.77487,4.39024,304.77487,23.10626,40.0359,55.89726,28.70588,94.77487,2.65607,199.77487,6.58537,304.77487,15.9417,81.14313,71.9552,21.64706,94.77487,0.02419,199.77487,11.34146,304.77487,30.0
1706,79.69296,71.90499,21.64706,57.63142,0.10192,162.63142,12.80488,267.63142,6.70287,80.97566,72.10368,21.64706,58.06647,0.07601,163.06647,19.02439,268.06647,7.2838,81.20752,72.18813,21.64706,59.03323,0.07601,164.03323,21.95122,269.03323,4.45703,46.26208,61.47995,24.94118,94.83046,1.82778,199.83046,4.39024,304.83046,22.36481,40.50456,55.93292,28.23529,94.83046,2.58525,199.83046,6.58537,304.83046,14.96277,81.14313,71.9552,21.64706,94.83046,0.02419,199.83046,11.34146,304.83046,25.86171
1707,79.69296,71.90499,21.64706,57.63142,0.10192,162.63142,12.80488,267.63142,6.70287,80.97566,72.10368,21.64706,58.06647,0.07601,163.06647,19.02439,268.06647,7.2838,81.20752,72.18813,21.64706,59.03323,0.07601,164.03323,21.95122,269.03323,4.45703,46.4824,62.05491,24.94118,94.88605,1.77397,199.88605,4.39024,304.88605,16.6476,41.07528,56.02374,28.23529,94.88605,2.51289,199.88605,6.58537,304.88605,16.68104,81.18162,71.96403,21.64706,94.88605,0.02508,199.88605,11.07882,304.88605,8.01167
1708,79.69296,71.90499,21.64706,57.63142,0.10192,162.63142,12.80488,267.63142,6.70287,80.97566,72.10368,21.64706,58.06647,0.07601,163.06647,19.02439,268.06647,7.2838,81.20752,72.18813,21.64706,59.03323,0.07601,164.03323,21.95122,269.03323,4.45703,46.81867,62.60504,24.47059,94.94163,1.7263,199.94163,4.39024,304.94163,12.60589,41.36048,56.39212,28.23529,94.94163,2.45227,199.94163,6.95122,304.94163,15.14985,81.39743,72.01349,21.64706,94.94163,0.03004,199.94163,9.60633,304.94163,10.17556
1709,79.69296,71.90499,21.64706,57.63142,0.10192,162.63142,12.80488,267.63142,6.70287,80.97566,72.10368,21.64706,58.06647,0.07601,163.06647,19.02439,268.06647,7.2838,81.20752,72.18813,21.64706,59.03323,0.07601,164.03323,21.95122,269.03323,4.45703,47.19336,63.17239,24.47059,94.99722,1.67921,199.99722,4.39024,304.99722,12.27623,41.90544,56.86555,27.29412,94.99722,2.36436,199.99722,6.95122,304.99722,15.78836,81.51808,72.04748,21.64706,94.99722,0.03259,199.99722,8.78049,304.99722,11.921
1710,79.69296,71.90499,21.64706,57.63142,0.10192,162.63142,12.80488,267.63142,6.70287,80.97566,72.10368,21.64706,58.06647,0.07601,163.06647,19.02439,268.06647,7.2838,81.20752,72.18813,21.64706,59.03323,0.07601,164.03323,21.95122,269.03323,4.45703,47.55454,63.7455,24.0,95.05281,1.63108,200.05281,4.39024,305.05281,12.93709,42.39376,57.22668,27.29412,95.05281,2.30201,200.05281,6.58537,305.05281,11.25842,81.51722,72.06171,21.64706,95.05281,0.03206,200.05281,8.78049,305.05281,12.47829
1711,79.69296,71.90499,21.64706,57.63142,0.10192,162.63142,12.80488,267.63142,6.70287,80.97566,72.10368,21.64706,58.06647,0.07601,163.06647,19.02439,268.06647,7.2838,81.20752,72.18813,21.64706,59.03323,0.07601,164.03323,21.95122,269.03323,4.45703,48.09,64.16376,24.0,95.10839,1.5854,200.10839,4.39024,305.10839,10.65278,42.82673,57.77373,26.82353,95.10839,2.22256,200.10839,6.58537,305.10839,11.88719,81.51636,72.07595,21.64706,95.10839,0.03152,200.10839,8.78049,305.10839,13.06941
1712,79.69296,71.90499,21.64706,57.63142,0.10192,162.63142,12.80488,267.63142,6.70287,80.97566,72.10368,21.64706,58.06647,0.07601,163.06647,19.02439,268.06647,7.2838,81.20752,72.18813,21.64706,59.03323,0.07601,164.03323,21.95122,269.03323,4.45703,48.64689,64.4944,23.52941,95.16398,1.54568,200.16398,4.39024,305.16398,10.97354,43.40231,58.14551,26.82353,95.16398,2.15019,200.16398,6.95122,305.16398,10.44884,81.5155,72.09018,21.64706,95.16398,0.03098,200.16398,8.78049,305.16398,13.69753
1713,79.69296,71.90499,21.64706,57.63142,0.10192,162.63142,12.80488,267.63142,6.70287,80.97566,72.10368,21.64706,58.06647,0.07601,163.06647,19.02439,268.06647,7.2838,81.20752,72.18813,21.64706,59.03323,0.07601,164.03323,21.95122,269.03323,4.45703,49.21182,64.71236,23.52941,95.21957,1.51013,200.21957,4.39024,305.21957,11.68621,43.79086,58.52423,26.35294,95.21957,2.08958,200.21957,6.58537,305.21957,11.45136,81.51464,72.10442,21.64706,95.21957,0.03045,200.21957,8.78049,305.21957,14.36623
1714,79.69296,71.90499,21.64706,57.63142,0.10192,162.63142,12.80488,267.63142,6.70287,80.97566,72.10368,21.64706,58.06647,0.07601,163.06647,19.02439,268.06647,7.2838,81.20752,72.18813,21.64706,59.03323,0.07601,164.03323,21.95122,269.03323,4.45703,49.78926,64.78429,22.58824,95.27515,1.48358,200.27515,4.39024,305.27515,12.27589,44.26628,58.95561,26.35294,95.27515,2.01893,200.27515,6.58537,305.27515,14.14712,81.51377,72.11865,21.64706,95.27515,0.02991,200.27515,8.78049,305.27515,15.07958
